x,y,gene
18291,60703,ARHGEF9
18312,58762,ARHGEF9
18339,59968,ARHGEF9
18377,58752,ARHGEF9
18382,59122,ARHGEF9
18395,58975,ARHGEF9
18398,60097,ARHGEF9
18401,60367,ARHGEF9
18403,58663,ARHGEF9
18430,58889,ARHGEF9
18430,58889,ARHGEF9
18481,60192,ARHGEF9
18485,60353,ARHGEF9
18485,60353,ARHGEF9
18561,59792,ARHGEF9
18561,59792,ARHGEF9
18563,59586,ARHGEF9
18580,58923,ARHGEF9
18589,59514,ARHGEF9
18625,58885,ARHGEF9
18629,58592,ARHGEF9
18629,58592,ARHGEF9
18629,58592,ARHGEF9
18629,58592,ARHGEF9
18709,60737,ARHGEF9
18740,59454,ARHGEF9
18759,58900,ARHGEF9
18767,59666,ARHGEF9
18810,58480,ARHGEF9
18856,60015,ARHGEF9
16761,59777,ARID1A
16845,60293,ARID1A
16856,58394,ARID1A
16947,59931,ARID1A
16963,60040,ARID1A
16967,60490,ARID1A
16977,60411,ARID1A
16982,58770,ARID1A
16992,59992,ARID1A
16999,60707,ARID1A
17041,59663,ARID1A
17064,59991,ARID1A
17067,59491,ARID1A
17083,59371,ARID1A
17098,59690,ARID1A
17098,59690,ARID1A
17123,59871,ARID1A
17177,60580,ARID1A
17229,60543,ARID1A
17237,60643,ARID1A
17262,59850,ARID1A
17268,59628,ARID1A
17388,60146,ARID1A
17401,60245,ARID1A
17449,60121,ARID1A
17450,60224,ARID1A
17466,59573,ARID1A
17540,58813,ARID1A
17567,58727,ARID1A
17567,58727,ARID1A
17567,58415,ARID1A
17577,60715,ARID1A
17589,59220,ARID1A
17589,59220,ARID1A
17589,59220,ARID1A
17589,59220,ARID1A
17589,59220,ARID1A
17649,60331,ARID1A
17666,59616,ARID1A
17678,58895,ARID1A
17678,58895,ARID1A
17688,58784,ARID1A
17743,59793,ARID1A
17743,59793,ARID1A
17758,59570,ARID1A
17762,58452,ARID1A
17762,58452,ARID1A
17762,58452,ARID1A
17775,60526,ARID1A
17881,58597,ARID1A
17962,59038,ARID1A
17962,59038,ARID1A
17962,59038,ARID1A
17962,59038,ARID1A
18005,59919,ARID1A
18031,58462,ARID1A
18033,58841,ARID1A
18043,60108,ARID1A
18052,58615,ARID1A
18094,59349,ARID1A
18094,59349,ARID1A
18172,58329,ARID1A
18172,58329,ARID1A
18172,58329,ARID1A
18193,60226,ARID1A
18199,59990,ARID1A
18201,59871,ARID1A
18220,59378,ARID1A
18223,60619,ARID1A
18232,58468,ARID1A
18283,58614,ARID1A
18325,60709,ARID1A
18347,60823,ARID1A
18347,60823,ARID1A
18393,59917,ARID1A
18414,60038,ARID1A
18416,59751,ARID1A
18484,60265,ARID1A
18494,60112,ARID1A
18502,59651,ARID1A
18620,58596,ARID1A
18652,60457,ARID1A
18709,59094,ARID1A
18736,59238,ARID1A
18736,59238,ARID1A
18833,60775,ARID1A
18847,60427,ARID1A
18882,59703,ARID1A
16672,59860,ARID1B
16672,60622,ARID1B
16712,59585,ARID1B
16725,58873,ARID1B
16735,60153,ARID1B
16735,60242,ARID1B
16735,60242,ARID1B
16735,60242,ARID1B
16740,59255,ARID1B
16757,59452,ARID1B
16757,59452,ARID1B
16757,59452,ARID1B
16757,59452,ARID1B
16757,59452,ARID1B
16757,59452,ARID1B
16779,59042,ARID1B
16782,60313,ARID1B
16786,60314,ARID1B
16789,60312,ARID1B
16791,59179,ARID1B
16805,58975,ARID1B
16805,60580,ARID1B
16805,60580,ARID1B
16809,59174,ARID1B
16809,59174,ARID1B
16819,59185,ARID1B
16837,58652,ARID1B
16844,60185,ARID1B
16858,58551,ARID1B
16858,58551,ARID1B
16865,58717,ARID1B
16878,60658,ARID1B
16885,60009,ARID1B
16886,58774,ARID1B
16902,59113,ARID1B
16931,59143,ARID1B
16949,60226,ARID1B
16949,60226,ARID1B
16949,60226,ARID1B
16949,60226,ARID1B
16949,60226,ARID1B
16951,59307,ARID1B
16974,59593,ARID1B
16981,59271,ARID1B
16986,58878,ARID1B
16998,59883,ARID1B
17003,60714,ARID1B
17010,59699,ARID1B
17016,60106,ARID1B
17016,60106,ARID1B
17033,58341,ARID1B
17045,60606,ARID1B
17074,59036,ARID1B
17074,59036,ARID1B
17076,59110,ARID1B
17097,58904,ARID1B
17100,59668,ARID1B
17113,60030,ARID1B
17114,60745,ARID1B
17115,59876,ARID1B
17115,58465,ARID1B
17124,59694,ARID1B
17124,59694,ARID1B
17133,60465,ARID1B
17134,58338,ARID1B
17134,58337,ARID1B
17137,58380,ARID1B
17174,60085,ARID1B
17192,59831,ARID1B
17221,60162,ARID1B
17221,60162,ARID1B
17221,60161,ARID1B
17226,58856,ARID1B
17241,60291,ARID1B
17258,58924,ARID1B
17263,60251,ARID1B
17269,59114,ARID1B
17275,60226,ARID1B
17280,60340,ARID1B
17282,60340,ARID1B
17282,60340,ARID1B
17282,60340,ARID1B
17292,60349,ARID1B
17296,60589,ARID1B
17307,60819,ARID1B
17308,58654,ARID1B
17320,60602,ARID1B
17321,59040,ARID1B
17352,59450,ARID1B
17354,59522,ARID1B
17354,59522,ARID1B
17354,59522,ARID1B
17361,58555,ARID1B
17363,59082,ARID1B
17379,59397,ARID1B
17385,60717,ARID1B
17397,59508,ARID1B
17397,59508,ARID1B
17397,59508,ARID1B
17397,59573,ARID1B
17398,59583,ARID1B
17398,59583,ARID1B
17398,59583,ARID1B
17400,60167,ARID1B
17401,60167,ARID1B
17401,60167,ARID1B
17401,60167,ARID1B
17401,60167,ARID1B
17401,60167,ARID1B
17406,60586,ARID1B
17413,60167,ARID1B
17413,59103,ARID1B
17417,59099,ARID1B
17417,59099,ARID1B
17417,59099,ARID1B
17417,59898,ARID1B
17417,59100,ARID1B
17422,59530,ARID1B
17432,60251,ARID1B
17433,58366,ARID1B
17433,58366,ARID1B
17440,58363,ARID1B
17440,58363,ARID1B
17448,59476,ARID1B
17449,58788,ARID1B
17479,59893,ARID1B
17479,59893,ARID1B
17491,60413,ARID1B
17493,60413,ARID1B
17503,59507,ARID1B
17505,60123,ARID1B
17506,60122,ARID1B
17508,59422,ARID1B
17514,58810,ARID1B
17526,58973,ARID1B
17547,60348,ARID1B
17550,60381,ARID1B
17550,60381,ARID1B
17561,60774,ARID1B
17565,58601,ARID1B
17573,60012,ARID1B
17573,60012,ARID1B
17573,60012,ARID1B
17584,59209,ARID1B
17584,59209,ARID1B
17584,59209,ARID1B
17584,59209,ARID1B
17622,59668,ARID1B
17632,59642,ARID1B
17638,60417,ARID1B
17638,60257,ARID1B
17644,59635,ARID1B
17648,59176,ARID1B
17648,59176,ARID1B
17648,59176,ARID1B
17652,58835,ARID1B
17652,58835,ARID1B
17656,59729,ARID1B
17663,60013,ARID1B
17665,60021,ARID1B
17665,60021,ARID1B
17665,60021,ARID1B
17665,60021,ARID1B
17666,59113,ARID1B
17666,59113,ARID1B
17709,60180,ARID1B
17713,58611,ARID1B
17718,59978,ARID1B
17718,59978,ARID1B
17722,59996,ARID1B
17736,60807,ARID1B
17736,60807,ARID1B
17741,59641,ARID1B
17747,60567,ARID1B
17747,60567,ARID1B
17747,60567,ARID1B
17748,58366,ARID1B
17748,60568,ARID1B
17748,60568,ARID1B
17748,60568,ARID1B
17748,60568,ARID1B
17749,60797,ARID1B
17749,58904,ARID1B
17752,60739,ARID1B
17754,59948,ARID1B
17773,60714,ARID1B
17773,60714,ARID1B
17773,59994,ARID1B
17782,58992,ARID1B
17794,59463,ARID1B
17811,60135,ARID1B
17811,60135,ARID1B
17812,59439,ARID1B
17812,59439,ARID1B
17812,59439,ARID1B
17828,59513,ARID1B
17828,59513,ARID1B
17864,59498,ARID1B
17870,59811,ARID1B
17870,59811,ARID1B
17895,59058,ARID1B
17895,59058,ARID1B
17907,59953,ARID1B
17907,59953,ARID1B
17907,59953,ARID1B
17909,59257,ARID1B
17929,60629,ARID1B
17936,60784,ARID1B
17950,60796,ARID1B
17977,58994,ARID1B
17997,59589,ARID1B
17999,59969,ARID1B
17999,59969,ARID1B
17999,59969,ARID1B
17999,59223,ARID1B
18009,58504,ARID1B
18021,58688,ARID1B
18040,60591,ARID1B
18061,60010,ARID1B
18063,59090,ARID1B
18073,60481,ARID1B
18087,60518,ARID1B
18094,59718,ARID1B
18094,59718,ARID1B
18094,59718,ARID1B
18100,59945,ARID1B
18103,59622,ARID1B
18115,59205,ARID1B
18115,59205,ARID1B
18121,58673,ARID1B
18134,59022,ARID1B
18134,59022,ARID1B
18136,59336,ARID1B
18137,59007,ARID1B
18139,58492,ARID1B
18139,58492,ARID1B
18141,60000,ARID1B
18141,60000,ARID1B
18141,60000,ARID1B
18148,60237,ARID1B
18148,60237,ARID1B
18153,60690,ARID1B
18201,59043,ARID1B
18215,59378,ARID1B
18215,59378,ARID1B
18215,59378,ARID1B
18215,59378,ARID1B
18215,59377,ARID1B
18215,59377,ARID1B
18215,59377,ARID1B
18215,59377,ARID1B
18215,59377,ARID1B
18223,60535,ARID1B
18227,60528,ARID1B
18231,60394,ARID1B
18235,58763,ARID1B
18236,60485,ARID1B
18241,60605,ARID1B
18256,60435,ARID1B
18262,59526,ARID1B
18262,59526,ARID1B
18276,60368,ARID1B
18287,60056,ARID1B
18287,60056,ARID1B
18287,60056,ARID1B
18309,60548,ARID1B
18318,58601,ARID1B
18337,60458,ARID1B
18337,60458,ARID1B
18337,60458,ARID1B
18337,60458,ARID1B
18337,60458,ARID1B
18337,60459,ARID1B
18337,60459,ARID1B
18337,60459,ARID1B
18337,60459,ARID1B
18339,58974,ARID1B
18339,58974,ARID1B
18339,58974,ARID1B
18342,59795,ARID1B
18364,59445,ARID1B
18371,60522,ARID1B
18371,60522,ARID1B
18376,60339,ARID1B
18376,60339,ARID1B
18376,60339,ARID1B
18376,60339,ARID1B
18378,59888,ARID1B
18378,58988,ARID1B
18396,59922,ARID1B
18410,60398,ARID1B
18424,59287,ARID1B
18430,59086,ARID1B
18434,59749,ARID1B
18463,60085,ARID1B
18464,58859,ARID1B
18471,60260,ARID1B
18472,60259,ARID1B
18484,59119,ARID1B
18491,59312,ARID1B
18491,59312,ARID1B
18491,59312,ARID1B
18496,59084,ARID1B
18501,59099,ARID1B
18501,59099,ARID1B
18524,58396,ARID1B
18526,59793,ARID1B
18560,60314,ARID1B
18560,60314,ARID1B
18562,58588,ARID1B
18562,58588,ARID1B
18563,59446,ARID1B
18566,59340,ARID1B
18566,59338,ARID1B
18569,58918,ARID1B
18569,58918,ARID1B
18569,58918,ARID1B
18571,59130,ARID1B
18571,59130,ARID1B
18571,59130,ARID1B
18571,59130,ARID1B
18571,59130,ARID1B
18571,59130,ARID1B
18571,59130,ARID1B
18571,59132,ARID1B
18571,59132,ARID1B
18571,59135,ARID1B
18573,59940,ARID1B
18577,58643,ARID1B
18577,58643,ARID1B
18577,58643,ARID1B
18583,58453,ARID1B
18596,58502,ARID1B
18596,59451,ARID1B
18627,59420,ARID1B
18664,59219,ARID1B
18664,59219,ARID1B
18664,59219,ARID1B
18680,59772,ARID1B
18718,60696,ARID1B
18722,59429,ARID1B
18730,59216,ARID1B
18730,59216,ARID1B
18730,59216,ARID1B
18731,59987,ARID1B
18742,59233,ARID1B
18756,58700,ARID1B
18762,60277,ARID1B
18775,60387,ARID1B
18804,60162,ARID1B
18808,60385,ARID1B
18809,59089,ARID1B
18810,58890,ARID1B
18813,59166,ARID1B
18814,58463,ARID1B
18815,58454,ARID1B
18815,58454,ARID1B
18815,58454,ARID1B
18815,58454,ARID1B
18815,58454,ARID1B
18815,58454,ARID1B
18835,58946,ARID1B
18835,59085,ARID1B
18845,59516,ARID1B
18845,59516,ARID1B
18845,59516,ARID1B
18874,59365,ARID1B
18896,60159,ARID1B
16674,59810,ARID2
16674,59810,ARID2
16713,59775,ARID2
16737,60253,ARID2
16757,58324,ARID2
16763,58990,ARID2
16851,58341,ARID2
16855,58710,ARID2
16855,58710,ARID2
16855,58710,ARID2
16868,58874,ARID2
16868,58874,ARID2
16877,60658,ARID2
16926,58367,ARID2
16926,58367,ARID2
16926,58367,ARID2
16926,58367,ARID2
17014,60632,ARID2
17029,58933,ARID2
17101,58895,ARID2
17101,58895,ARID2
17101,58895,ARID2
17113,60038,ARID2
17150,60040,ARID2
17309,60321,ARID2
17338,58720,ARID2
17338,58720,ARID2
17338,58720,ARID2
17422,59052,ARID2
17472,59828,ARID2
17565,58869,ARID2
17573,58878,ARID2
17606,60025,ARID2
17606,60025,ARID2
17617,60221,ARID2
17617,60221,ARID2
17625,59391,ARID2
17637,60618,ARID2
17637,60618,ARID2
17637,60618,ARID2
17637,60618,ARID2
17712,59146,ARID2
17712,59146,ARID2
17745,59156,ARID2
17747,59970,ARID2
17747,59971,ARID2
17802,59949,ARID2
17802,59949,ARID2
17802,59949,ARID2
17814,60833,ARID2
17814,60833,ARID2
17814,60833,ARID2
17865,60802,ARID2
17899,59057,ARID2
17899,59056,ARID2
17899,59056,ARID2
17899,59056,ARID2
18014,58671,ARID2
18014,58671,ARID2
18130,60773,ARID2
18130,60773,ARID2
18150,60728,ARID2
18166,58777,ARID2
18251,59719,ARID2
18262,60684,ARID2
18303,60543,ARID2
18305,60547,ARID2
18319,59636,ARID2
18335,59664,ARID2
18486,59626,ARID2
18535,59782,ARID2
18535,59782,ARID2
18707,58670,ARID2
18714,58685,ARID2
18714,58685,ARID2
18722,59897,ARID2
18777,60391,ARID2
18787,58997,ARID2
18827,60368,ARID2
18839,60531,ARID2
18870,60044,ARID2
16812,59996,ARID3A
17049,59158,ARID3A
17485,60194,ARID3A
17627,60064,ARID3A
17635,59808,ARID3A
18019,58748,ARID3A
18037,60349,ARID3A
18609,59360,ARID3A
16766,59554,ARID3B
16853,58870,ARID3B
16955,60385,ARID3B
17256,60255,ARID3B
17385,59933,ARID3B
17467,59638,ARID3B
18167,60722,ARID3B
18206,59068,ARID3B
18206,59068,ARID3B
18403,59661,ARID3B
18525,59253,ARID3B
18525,59253,ARID3B
18811,60189,ARID3B
16683,59494,ARID4A
16721,60192,ARID4A
16729,58665,ARID4A
16742,58576,ARID4A
16745,59817,ARID4A
16746,58539,ARID4A
16756,58371,ARID4A
16758,59535,ARID4A
16762,58340,ARID4A
16958,58894,ARID4A
16988,59393,ARID4A
16990,60513,ARID4A
16994,58859,ARID4A
17018,60399,ARID4A
17027,60020,ARID4A
17027,60020,ARID4A
17061,60499,ARID4A
17075,59379,ARID4A
17127,58518,ARID4A
17149,58641,ARID4A
17149,58641,ARID4A
17153,59484,ARID4A
17169,60275,ARID4A
17240,59446,ARID4A
17241,60502,ARID4A
17242,59406,ARID4A
17256,59791,ARID4A
17256,59791,ARID4A
17266,59110,ARID4A
17266,59110,ARID4A
17300,60128,ARID4A
17335,60677,ARID4A
17343,58917,ARID4A
17343,58917,ARID4A
17353,59846,ARID4A
17434,59495,ARID4A
17450,58799,ARID4A
17468,59774,ARID4A
17468,59774,ARID4A
17494,59495,ARID4A
17494,59495,ARID4A
17557,60604,ARID4A
17557,60604,ARID4A
17597,59446,ARID4A
17597,59446,ARID4A
17607,59776,ARID4A
17631,59606,ARID4A
17669,60504,ARID4A
17732,59348,ARID4A
17803,60077,ARID4A
17803,60077,ARID4A
17803,60077,ARID4A
17809,59950,ARID4A
17810,59748,ARID4A
17846,59055,ARID4A
17846,59055,ARID4A
17846,59055,ARID4A
17846,59055,ARID4A
17904,60313,ARID4A
17907,60513,ARID4A
17913,60581,ARID4A
17914,60464,ARID4A
17946,58667,ARID4A
17980,58581,ARID4A
17994,60622,ARID4A
18009,59364,ARID4A
18010,60101,ARID4A
18018,58801,ARID4A
18018,58801,ARID4A
18018,58801,ARID4A
18053,58733,ARID4A
18056,58371,ARID4A
18057,59302,ARID4A
18077,59873,ARID4A
18088,59466,ARID4A
18088,59466,ARID4A
18099,60650,ARID4A
18099,60650,ARID4A
18103,60711,ARID4A
18103,60711,ARID4A
18108,59667,ARID4A
18116,59220,ARID4A
18135,59497,ARID4A
18240,60519,ARID4A
18240,60519,ARID4A
18240,60519,ARID4A
18240,60519,ARID4A
18240,60519,ARID4A
18246,58622,ARID4A
18268,59532,ARID4A
18272,60700,ARID4A
18311,60549,ARID4A
18311,60549,ARID4A
18377,59190,ARID4A
18415,58868,ARID4A
18415,58868,ARID4A
18428,59151,ARID4A
18428,59151,ARID4A
18428,59151,ARID4A
18440,60220,ARID4A
18469,59634,ARID4A
18469,59634,ARID4A
18505,59650,ARID4A
18543,60760,ARID4A
18581,58897,ARID4A
18585,59144,ARID4A
18592,59568,ARID4A
18607,59297,ARID4A
18607,59297,ARID4A
18622,58605,ARID4A
18622,58605,ARID4A
18677,59838,ARID4A
18677,59838,ARID4A
18682,60490,ARID4A
18697,58826,ARID4A
18736,59403,ARID4A
18747,59397,ARID4A
18750,60088,ARID4A
18754,59911,ARID4A
18755,59915,ARID4A
18795,59914,ARID4A
18795,59914,ARID4A
18796,59766,ARID4A
18814,58443,ARID4A
18848,59553,ARID4A
18853,59066,ARID4A
18873,59259,ARID4A
18875,59781,ARID4A
18875,59781,ARID4A
16737,59221,ARID4B
16737,58969,ARID4B
16744,60823,ARID4B
16747,58650,ARID4B
16748,59344,ARID4B
16758,58581,ARID4B
16778,59265,ARID4B
16778,59265,ARID4B
16783,60684,ARID4B
16790,59558,ARID4B
16790,59558,ARID4B
16793,58359,ARID4B
16809,58743,ARID4B
16809,60224,ARID4B
16814,59990,ARID4B
16820,59824,ARID4B
16841,59934,ARID4B
16841,59934,ARID4B
16847,59573,ARID4B
16856,58583,ARID4B
16867,58567,ARID4B
16867,58567,ARID4B
16879,59153,ARID4B
16900,58404,ARID4B
16900,58404,ARID4B
16900,58404,ARID4B
16917,58524,ARID4B
16934,58635,ARID4B
16961,58367,ARID4B
16970,59119,ARID4B
16975,60148,ARID4B
16987,59586,ARID4B
16987,60410,ARID4B
16994,58944,ARID4B
16994,58944,ARID4B
17005,60201,ARID4B
17037,59079,ARID4B
17041,60472,ARID4B
17043,60370,ARID4B
17051,59153,ARID4B
17051,59153,ARID4B
17063,59421,ARID4B
17117,59057,ARID4B
17128,59072,ARID4B
17128,59072,ARID4B
17131,59437,ARID4B
17137,60530,ARID4B
17137,60530,ARID4B
17155,58390,ARID4B
17184,58802,ARID4B
17196,60383,ARID4B
17220,59421,ARID4B
17224,60263,ARID4B
17240,58632,ARID4B
17247,60299,ARID4B
17251,59353,ARID4B
17261,59343,ARID4B
17274,59311,ARID4B
17278,59893,ARID4B
17336,60195,ARID4B
17346,60505,ARID4B
17346,60505,ARID4B
17366,60277,ARID4B
17371,59788,ARID4B
17386,58686,ARID4B
17397,60457,ARID4B
17409,60296,ARID4B
17462,60118,ARID4B
17499,59070,ARID4B
17509,58500,ARID4B
17512,59323,ARID4B
17512,59323,ARID4B
17514,59189,ARID4B
17514,58809,ARID4B
17515,60151,ARID4B
17515,60151,ARID4B
17549,59977,ARID4B
17563,59174,ARID4B
17563,59174,ARID4B
17576,58897,ARID4B
17636,59638,ARID4B
17636,59638,ARID4B
17636,59638,ARID4B
17643,58982,ARID4B
17665,60015,ARID4B
17669,59038,ARID4B
17674,59972,ARID4B
17678,60123,ARID4B
17685,58788,ARID4B
17708,59861,ARID4B
17727,60552,ARID4B
17736,58340,ARID4B
17739,58456,ARID4B
17745,59156,ARID4B
17746,58854,ARID4B
17755,60637,ARID4B
17759,60040,ARID4B
17759,60040,ARID4B
17785,59930,ARID4B
17785,59930,ARID4B
17785,59930,ARID4B
17793,60606,ARID4B
17796,59228,ARID4B
17803,59812,ARID4B
17804,60521,ARID4B
17808,59622,ARID4B
17817,59424,ARID4B
17823,59190,ARID4B
17830,58685,ARID4B
17863,59901,ARID4B
17863,59901,ARID4B
17879,60168,ARID4B
17880,60654,ARID4B
17880,60654,ARID4B
17882,60376,ARID4B
17883,60121,ARID4B
17883,60121,ARID4B
17883,60121,ARID4B
17907,60372,ARID4B
17908,59659,ARID4B
17909,59567,ARID4B
17917,59936,ARID4B
17927,60300,ARID4B
17952,60294,ARID4B
17958,59048,ARID4B
17960,60641,ARID4B
18056,59755,ARID4B
18080,59718,ARID4B
18083,60549,ARID4B
18086,60715,ARID4B
18095,60368,ARID4B
18109,60372,ARID4B
18141,59865,ARID4B
18157,60784,ARID4B
18174,59484,ARID4B
18186,59158,ARID4B
18188,59437,ARID4B
18189,59438,ARID4B
18223,58498,ARID4B
18246,59114,ARID4B
18246,59114,ARID4B
18266,60427,ARID4B
18266,60427,ARID4B
18277,60429,ARID4B
18284,60101,ARID4B
18286,58687,ARID4B
18307,60237,ARID4B
18307,60237,ARID4B
18307,60237,ARID4B
18307,60237,ARID4B
18311,59230,ARID4B
18328,60428,ARID4B
18330,58624,ARID4B
18331,59857,ARID4B
18380,59863,ARID4B
18409,58693,ARID4B
18423,58684,ARID4B
18434,59455,ARID4B
18459,58748,ARID4B
18478,60251,ARID4B
18478,60251,ARID4B
18496,60103,ARID4B
18498,59090,ARID4B
18502,60025,ARID4B
18509,58608,ARID4B
18519,59419,ARID4B
18536,59339,ARID4B
18549,59399,ARID4B
18549,58726,ARID4B
18559,59811,ARID4B
18564,58910,ARID4B
18565,58706,ARID4B
18577,60027,ARID4B
18578,60102,ARID4B
18600,59797,ARID4B
18605,59750,ARID4B
18634,60777,ARID4B
18635,60493,ARID4B
18645,60123,ARID4B
18673,58393,ARID4B
18693,59968,ARID4B
18696,60058,ARID4B
18703,59613,ARID4B
18712,59684,ARID4B
18717,59942,ARID4B
18718,59942,ARID4B
18718,59942,ARID4B
18746,58369,ARID4B
18768,60387,ARID4B
18769,59726,ARID4B
18778,60143,ARID4B
18786,60544,ARID4B
18802,58403,ARID4B
18802,58403,ARID4B
18802,58403,ARID4B
18860,60705,ARID4B
18872,59348,ARID4B
18885,59659,ARID4B
16899,60782,ARID5A
17491,59821,ARID5A
17829,60083,ARID5A
17901,59101,ARID5A
18431,59863,ARID5A
18684,59906,ARID5A
18878,60251,ARID5A
16678,59396,ARID5B
16749,59260,ARID5B
16749,59260,ARID5B
16765,59894,ARID5B
16778,59460,ARID5B
16778,59460,ARID5B
16832,60409,ARID5B
16854,60694,ARID5B
16857,59900,ARID5B
16926,59235,ARID5B
16946,60735,ARID5B
16946,60735,ARID5B
16947,58535,ARID5B
16947,58535,ARID5B
16967,58994,ARID5B
16967,58994,ARID5B
16967,58994,ARID5B
16967,59934,ARID5B
16998,60150,ARID5B
17000,60792,ARID5B
17006,59167,ARID5B
17006,59167,ARID5B
17006,59167,ARID5B
17011,60725,ARID5B
17013,60101,ARID5B
17028,58364,ARID5B
17033,59527,ARID5B
17053,59897,ARID5B
17087,58720,ARID5B
17087,58720,ARID5B
17089,58926,ARID5B
17102,59952,ARID5B
17102,59952,ARID5B
17104,60010,ARID5B
17113,60030,ARID5B
17123,60631,ARID5B
17123,60631,ARID5B
17123,60631,ARID5B
17123,60631,ARID5B
17147,58485,ARID5B
17197,60371,ARID5B
17197,60371,ARID5B
17212,60292,ARID5B
17223,60105,ARID5B
17233,60620,ARID5B
17251,58686,ARID5B
17283,58335,ARID5B
17296,58696,ARID5B
17296,58696,ARID5B
17297,59122,ARID5B
17297,59122,ARID5B
17384,59684,ARID5B
17384,59684,ARID5B
17384,59684,ARID5B
17384,59378,ARID5B
17390,59513,ARID5B
17394,59832,ARID5B
17394,59832,ARID5B
17462,58858,ARID5B
17466,59174,ARID5B
17520,59878,ARID5B
17551,59403,ARID5B
17623,60228,ARID5B
17623,60228,ARID5B
17625,60228,ARID5B
17639,60196,ARID5B
17673,60130,ARID5B
17685,59700,ARID5B
17685,59700,ARID5B
17685,59700,ARID5B
17685,59700,ARID5B
17688,60832,ARID5B
17698,59283,ARID5B
17720,60101,ARID5B
17730,58551,ARID5B
17730,58551,ARID5B
17743,58551,ARID5B
17753,60331,ARID5B
17777,60000,ARID5B
17783,59948,ARID5B
17836,60595,ARID5B
17836,60157,ARID5B
17844,59923,ARID5B
17858,58763,ARID5B
17859,58762,ARID5B
17925,60586,ARID5B
17951,60194,ARID5B
17958,59277,ARID5B
17960,58340,ARID5B
17987,60805,ARID5B
18008,59752,ARID5B
18019,60353,ARID5B
18034,60639,ARID5B
18059,60595,ARID5B
18059,60595,ARID5B
18061,58670,ARID5B
18069,60406,ARID5B
18069,60406,ARID5B
18088,59412,ARID5B
18092,59761,ARID5B
18129,60804,ARID5B
18131,60803,ARID5B
18135,59035,ARID5B
18142,60825,ARID5B
18154,58411,ARID5B
18214,59711,ARID5B
18217,60253,ARID5B
18219,59837,ARID5B
18246,60412,ARID5B
18246,60412,ARID5B
18260,59478,ARID5B
18266,58495,ARID5B
18274,58782,ARID5B
18301,60214,ARID5B
18311,59961,ARID5B
18320,59635,ARID5B
18330,59775,ARID5B
18346,59587,ARID5B
18346,59587,ARID5B
18348,60644,ARID5B
18371,60832,ARID5B
18378,60736,ARID5B
18403,58683,ARID5B
18403,58683,ARID5B
18435,58587,ARID5B
18447,59902,ARID5B
18447,59902,ARID5B
18448,58819,ARID5B
18448,58819,ARID5B
18449,58799,ARID5B
18457,58839,ARID5B
18457,58839,ARID5B
18519,60768,ARID5B
18519,60768,ARID5B
18532,58336,ARID5B
18532,58336,ARID5B
18532,58336,ARID5B
18536,60189,ARID5B
18549,60739,ARID5B
18550,59769,ARID5B
18565,60198,ARID5B
18573,59410,ARID5B
18575,58686,ARID5B
18575,58686,ARID5B
18577,59490,ARID5B
18586,60495,ARID5B
18596,58484,ARID5B
18598,59399,ARID5B
18614,59017,ARID5B
18616,60008,ARID5B
18616,60008,ARID5B
18616,59296,ARID5B
18665,58897,ARID5B
18695,59729,ARID5B
18695,59965,ARID5B
18707,58860,ARID5B
18737,58707,ARID5B
18739,58389,ARID5B
18739,58389,ARID5B
18739,59412,ARID5B
18755,58781,ARID5B
18757,59959,ARID5B
18767,60707,ARID5B
18767,60707,ARID5B
18771,60514,ARID5B
18803,58401,ARID5B
18803,58401,ARID5B
18822,58544,ARID5B
18845,59239,ARID5B
18851,59241,ARID5B
18892,59622,ARID5B
16678,60257,ARIH1
16682,58767,ARIH1
16682,58767,ARIH1
16683,60331,ARIH1
16683,60331,ARIH1
16692,59813,ARIH1
16753,60521,ARIH1
16753,60521,ARIH1
16753,60521,ARIH1
16756,58865,ARIH1
16757,58599,ARIH1
16853,58870,ARIH1
16853,58870,ARIH1
16853,58870,ARIH1
16945,58614,ARIH1
17005,60721,ARIH1
17005,60692,ARIH1
17089,59422,ARIH1
17101,60745,ARIH1
17110,59138,ARIH1
17127,59071,ARIH1
17151,60278,ARIH1
17192,60375,ARIH1
17192,60375,ARIH1
17212,59121,ARIH1
17212,59121,ARIH1
17212,59121,ARIH1
17212,59427,ARIH1
17226,59120,ARIH1
17237,59261,ARIH1
17263,58946,ARIH1
17293,60203,ARIH1
17299,58374,ARIH1
17396,59511,ARIH1
17447,60560,ARIH1
17454,59898,ARIH1
17501,59500,ARIH1
17501,59500,ARIH1
17501,59500,ARIH1
17521,59328,ARIH1
17636,59751,ARIH1
17637,59750,ARIH1
17672,59231,ARIH1
17673,59185,ARIH1
17673,59185,ARIH1
17673,59185,ARIH1
17746,58858,ARIH1
17767,60490,ARIH1
17775,58969,ARIH1
17775,58969,ARIH1
17777,59819,ARIH1
17797,59809,ARIH1
17809,59758,ARIH1
17856,60586,ARIH1
17856,60586,ARIH1
17883,59301,ARIH1
17914,60573,ARIH1
18029,60650,ARIH1
18029,60651,ARIH1
18031,60715,ARIH1
18084,58966,ARIH1
18152,60049,ARIH1
18163,59091,ARIH1
18183,60561,ARIH1
18271,59347,ARIH1
18272,60652,ARIH1
18288,60832,ARIH1
18300,59912,ARIH1
18300,59912,ARIH1
18318,58603,ARIH1
18365,58648,ARIH1
18397,60453,ARIH1
18398,60453,ARIH1
18477,58768,ARIH1
